"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1560","Check Frames page","","Mon Mar 02 17:11:58 UTC 2026","broken","Mon Mar 02 17:11:59 UTC 2026","","tests.seleniumV2.FramesTests","tests.seleniumV2.FramesTests","openFramesTest"
"","178","disabledInput()","","Mon Mar 02 17:11:20 UTC 2026","broken","Mon Mar 02 17:11:20 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","disabledInput"
"","690","Должен успешно загрузить файл","","Mon Mar 02 17:11:42 UTC 2026","broken","Mon Mar 02 17:11:43 UTC 2026","","WebFormTests","tests.seleniumV1.SeleniumActionTests","shouldUploadFileSuccessfully"
"","421","Add superhero with not null phone and check status code, data and get check","","Mon Mar 02 17:10:27 UTC 2026","passed","Mon Mar 02 17:10:27 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","postSuperheroWithPhoneWithGetCheckE2ETest"
"","179","textInput()","","Mon Mar 02 17:11:19 UTC 2026","broken","Mon Mar 02 17:11:20 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","textInput"
"","4650","Check screenshot attachment","","Mon Mar 02 17:10:52 UTC 2026","passed","Mon Mar 02 17:10:57 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","infiniteScrollTestWithAttach"
"","183","testMouseOverLink()","","Mon Mar 02 17:11:16 UTC 2026","broken","Mon Mar 02 17:11:16 UTC 2026","","tests.seleniumV1.Chapter3LinksValidationTest","tests.seleniumV1.Chapter3LinksValidationTest","testMouseOverLink"
"","181","TitleShadowDOM","","Mon Mar 02 17:11:27 UTC 2026","broken","Mon Mar 02 17:11:27 UTC 2026","","tests.seleniumV1.Chapter4ShadowDom","tests.seleniumV1.Chapter4ShadowDom","titleTest"
"","177","Title2LongPage","","Mon Mar 02 17:11:27 UTC 2026","broken","Mon Mar 02 17:11:27 UTC 2026","","tests.seleniumV1.Chapter4LongPage","tests.seleniumV1.Chapter4LongPage","titleTest2"
"","556","openForm()","","Mon Mar 02 17:10:42 UTC 2026","passed","Mon Mar 02 17:10:43 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","openForm"
"","910","Должен корректно обрабатывать операции со списком выбора","","Mon Mar 02 17:11:39 UTC 2026","passed","Mon Mar 02 17:11:40 UTC 2026","","WebFormTests","tests.seleniumV1.SeleniumActionTests","shouldHandleSelectOperationsCorrectly"
"","178","Frames","","Mon Mar 02 17:11:25 UTC 2026","broken","Mon Mar 02 17:11:25 UTC 2026","","tests.seleniumV1.Chapter4Frame","tests.seleniumV1.Chapter4Frame","frames"
"","180","Title2DialogBoxes","","Mon Mar 02 17:11:23 UTC 2026","broken","Mon Mar 02 17:11:23 UTC 2026","","tests.seleniumV1.Chapter4DialogBoxes","tests.seleniumV1.Chapter4DialogBoxes","titleTest2"
"","177","FirstApartLoremIpsum","","Mon Mar 02 17:11:27 UTC 2026","broken","Mon Mar 02 17:11:27 UTC 2026","","tests.seleniumV1.Chapter4LongPage","tests.seleniumV1.Chapter4LongPage","firstApartLoremIpsum"
"","1571","Check Console Logs page","","Mon Mar 02 17:11:45 UTC 2026","broken","Mon Mar 02 17:11:47 UTC 2026","","tests.seleniumV2.ConsoleLogsTests","tests.seleniumV2.ConsoleLogsTests","openConsoleLogsTest"
"","209","Title2Frame","","Mon Mar 02 17:11:25 UTC 2026","broken","Mon Mar 02 17:11:25 UTC 2026","","tests.seleniumV1.Chapter4Frame","tests.seleniumV1.Chapter4Frame","titleTest2"
"","740","Должен корректно проверять состояния элементов","","Mon Mar 02 17:11:40 UTC 2026","passed","Mon Mar 02 17:11:41 UTC 2026","","WebFormTests","tests.seleniumV1.SeleniumActionTests","shouldValidateElementStatesCorrectly"
"","178","TitleFrame","","Mon Mar 02 17:11:24 UTC 2026","broken","Mon Mar 02 17:11:25 UTC 2026","","tests.seleniumV1.Chapter4Frame","tests.seleniumV1.Chapter4Frame","titleTest"
"","1548","Check Web storage page","","Mon Mar 02 17:12:22 UTC 2026","broken","Mon Mar 02 17:12:23 UTC 2026","","tests.seleniumV2.WebStorageTests","tests.seleniumV2.WebStorageTests","openWebStorageTest"
"","1566","Check IFrames page","","Mon Mar 02 17:12:02 UTC 2026","broken","Mon Mar 02 17:12:04 UTC 2026","","tests.seleniumV2.IFrameTests","tests.seleniumV2.IFrameTests","openIFramesTest"
"","1569","Check Notifications page","","Mon Mar 02 17:12:14 UTC 2026","broken","Mon Mar 02 17:12:15 UTC 2026","","tests.seleniumV2.NotificationsTests","tests.seleniumV2.NotificationsTests","openNotificationsTest"
"","181","Open Frames","","Mon Mar 02 17:11:21 UTC 2026","broken","Mon Mar 02 17:11:22 UTC 2026","","Chapter 4: Browser-Agnostic Features","tests.seleniumV1.Chapter4BrowserAgnosticFeaturesTests","openFrames"
"","1560","Check Shadow DOM page","","Mon Mar 02 17:12:17 UTC 2026","broken","Mon Mar 02 17:12:19 UTC 2026","","tests.seleniumV2.ShadowDOMTests","tests.seleniumV2.ShadowDOMTests","openShadowDOMTest"
"","184","Navigation","","Mon Mar 02 17:11:18 UTC 2026","broken","Mon Mar 02 17:11:18 UTC 2026","","Chapter 3: WebDriver Fundamentals","tests.seleniumV1.Chapter3WebDriverFundamentalsTests","openClickNavifation"
"","1539","Check Get user media page","","Mon Mar 02 17:12:00 UTC 2026","broken","Mon Mar 02 17:12:02 UTC 2026","","tests.seleniumV2.GetUserMediaTests","tests.seleniumV2.GetUserMediaTests","openGetUserMediaTest"
"","181","FirstApartLoremIpsum","","Mon Mar 02 17:11:26 UTC 2026","broken","Mon Mar 02 17:11:26 UTC 2026","","tests.seleniumV1.Chapter4InfiniteScroll","tests.seleniumV1.Chapter4InfiniteScroll","firstApartLoremIpsum"
"","178","FirstApartLoremIpsum","","Mon Mar 02 17:11:24 UTC 2026","broken","Mon Mar 02 17:11:24 UTC 2026","","tests.seleniumV1.Chapter4DialogBoxes","tests.seleniumV1.Chapter4DialogBoxes","alertConfirm"
"","181","Title2InfiniteScrollPage","","Mon Mar 02 17:11:25 UTC 2026","broken","Mon Mar 02 17:11:26 UTC 2026","","tests.seleniumV1.Chapter4InfiniteScroll","tests.seleniumV1.Chapter4InfiniteScroll","titleTest2"
"","1566","Check Random calculator page","","Mon Mar 02 17:12:15 UTC 2026","broken","Mon Mar 02 17:12:17 UTC 2026","","tests.seleniumV2.RandomCalculatorTests","tests.seleniumV2.RandomCalculatorTests","openRandomCalculatorTest"
"","179","displayCookies()","","Mon Mar 02 17:11:25 UTC 2026","broken","Mon Mar 02 17:11:25 UTC 2026","","tests.seleniumV1.Chapter4Frame","tests.seleniumV1.Chapter4Frame","displayCookies"
"","1564","Check Loading images page","","Mon Mar 02 17:12:05 UTC 2026","broken","Mon Mar 02 17:12:07 UTC 2026","","tests.seleniumV2.LoadingImagesTests","tests.seleniumV2.LoadingImagesTests","openLoadingImagesTest"
"","178","readonlyInput()","","Mon Mar 02 17:11:20 UTC 2026","broken","Mon Mar 02 17:11:20 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","readonlyInput"
"","180","testDrawInCanvasLink()","","Mon Mar 02 17:11:17 UTC 2026","broken","Mon Mar 02 17:11:17 UTC 2026","","tests.seleniumV1.Chapter3LinksValidationTest","tests.seleniumV1.Chapter3LinksValidationTest","testDrawInCanvasLink"
"","541","sendTextTest()","","Mon Mar 02 17:11:07 UTC 2026","passed","Mon Mar 02 17:11:07 UTC 2026","","tests.playwrightV2.PlaywrightTestsV2","tests.playwrightV2.PlaywrightTestsV2","sendTextTest"
"","505","Try to delete superhero with invalid path","","Mon Mar 02 17:10:26 UTC 2026","passed","Mon Mar 02 17:10:26 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","deleteSuperheroWithInvalidPathTest"
"","182","FirstApart - P","","Mon Mar 02 17:11:26 UTC 2026","broken","Mon Mar 02 17:11:26 UTC 2026","","tests.seleniumV1.Chapter4InfiniteScroll","tests.seleniumV1.Chapter4InfiniteScroll","searchAfterTab"
"","193","dropdownSelect()","","Mon Mar 02 17:11:21 UTC 2026","broken","Mon Mar 02 17:11:21 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","dropdownSelect"
"","301","openSiteTest()","","Mon Mar 02 17:11:06 UTC 2026","passed","Mon Mar 02 17:11:07 UTC 2026","","tests.playwrightV2.PlaywrightTestsV2","tests.playwrightV2.PlaywrightTestsV2","openSiteTest"
"","932","pageObjectTest()","","Mon Mar 02 17:10:33 UTC 2026","passed","Mon Mar 02 17:10:34 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","pageObjectTest"
"","186","Dropdown-menu","","Mon Mar 02 17:11:18 UTC 2026","broken","Mon Mar 02 17:11:18 UTC 2026","","Chapter 3: WebDriver Fundamentals","tests.seleniumV1.Chapter3WebDriverFundamentalsTests","openClickDropDownMenu"
"","176","Open IFrames","","Mon Mar 02 17:11:22 UTC 2026","broken","Mon Mar 02 17:11:22 UTC 2026","","Chapter 4: Browser-Agnostic Features","tests.seleniumV1.Chapter4BrowserAgnosticFeaturesTests","openIFrames"
"","622","successfulLoginTest()","","Mon Mar 02 17:10:43 UTC 2026","passed","Mon Mar 02 17:10:44 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","successfulLoginTest"
"","178","TitleInfiniteScrollPage","","Mon Mar 02 17:11:25 UTC 2026","broken","Mon Mar 02 17:11:25 UTC 2026","","tests.seleniumV1.Chapter4InfiniteScroll","tests.seleniumV1.Chapter4InfiniteScroll","titleTest"
"","180","Open Cookies","","Mon Mar 02 17:11:22 UTC 2026","broken","Mon Mar 02 17:11:22 UTC 2026","","Chapter 4: Browser-Agnostic Features","tests.seleniumV1.Chapter4BrowserAgnosticFeaturesTests","openCookies"
"","3142","Try to get all superheroes with invalid path","","Mon Mar 02 17:10:22 UTC 2026","passed","Mon Mar 02 17:10:25 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","getAllSuperheroesTestWithInvalidPath"
"","181","Open Shadow DOM","","Mon Mar 02 17:11:21 UTC 2026","broken","Mon Mar 02 17:11:21 UTC 2026","","Chapter 4: Browser-Agnostic Features","tests.seleniumV1.Chapter4BrowserAgnosticFeaturesTests","openShadowDom"
"","180","Cookies","","Mon Mar 02 17:11:23 UTC 2026","broken","Mon Mar 02 17:11:23 UTC 2026","","tests.seleniumV1.Chapter4Cookies","tests.seleniumV1.Chapter4Cookies","cookies"
"","8810","loadingImagesWithExplicitTimeoutWaitTest()","","Mon Mar 02 17:10:44 UTC 2026","passed","Mon Mar 02 17:10:52 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","loadingImagesWithExplicitTimeoutWaitTest"
"","180","testSlowCalculatorLink()","","Mon Mar 02 17:11:17 UTC 2026","broken","Mon Mar 02 17:11:17 UTC 2026","","tests.seleniumV1.Chapter3LinksValidationTest","tests.seleniumV1.Chapter3LinksValidationTest","testSlowCalculatorLink"
"","1831","Check A/B Testing page","","Mon Mar 02 17:11:43 UTC 2026","broken","Mon Mar 02 17:11:45 UTC 2026","","tests.seleniumV2.ABTestingTests","tests.seleniumV2.ABTestingTests","openABTestingTest"
"","182","Loading images","","Mon Mar 02 17:11:17 UTC 2026","broken","Mon Mar 02 17:11:18 UTC 2026","","Chapter 3: WebDriver Fundamentals","tests.seleniumV1.Chapter3WebDriverFundamentalsTests","openLoadingImagesPage"
"","178","Title2ShadowDOM","","Mon Mar 02 17:11:28 UTC 2026","broken","Mon Mar 02 17:11:28 UTC 2026","","tests.seleniumV1.Chapter4ShadowDom","tests.seleniumV1.Chapter4ShadowDom","titleTest2"
"","591","dropdownSelectTest()","","Mon Mar 02 17:11:07 UTC 2026","passed","Mon Mar 02 17:11:08 UTC 2026","","tests.playwrightV2.PlaywrightTestsV2","tests.playwrightV2.PlaywrightTestsV2","dropdownSelectTest"
"","180","textArea()","","Mon Mar 02 17:11:20 UTC 2026","broken","Mon Mar 02 17:11:20 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","textArea"
"","419","Try to add superhero using invalid path","","Mon Mar 02 17:10:27 UTC 2026","passed","Mon Mar 02 17:10:28 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","postSuperheroWithNotValidPathTest"
"","701","Должен получить и проверить свойства цвета CSS","","Mon Mar 02 17:11:43 UTC 2026","failed","Mon Mar 02 17:11:43 UTC 2026","","WebFormTests","tests.seleniumV1.SeleniumActionTests","shouldRetrieveAndValidateCssColorProperties"
"","179","TitleLongPage","","Mon Mar 02 17:11:26 UTC 2026","broken","Mon Mar 02 17:11:27 UTC 2026","","tests.seleniumV1.Chapter4LongPage","tests.seleniumV1.Chapter4LongPage","titleTest"
"","196","rangeInput()","","Mon Mar 02 17:11:19 UTC 2026","broken","Mon Mar 02 17:11:19 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","rangeInput"
"","1568","Check Multilanguage page","","Mon Mar 02 17:12:11 UTC 2026","broken","Mon Mar 02 17:12:12 UTC 2026","","tests.seleniumV2.MultilanguageTests","tests.seleniumV2.MultilanguageTests","openMultilanguageTest"
"","181","Web-form","","Mon Mar 02 17:11:19 UTC 2026","broken","Mon Mar 02 17:11:19 UTC 2026","","Chapter 3: WebDriver Fundamentals","tests.seleniumV1.Chapter3WebDriverFundamentalsTests","openClickWebForm"
"","180","dataPickerClickOptions()","","Mon Mar 02 17:11:19 UTC 2026","broken","Mon Mar 02 17:11:19 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","dataPickerClickOptions"
"","516","Check HomePage page","","Mon Mar 02 17:12:02 UTC 2026","passed","Mon Mar 02 17:12:02 UTC 2026","","tests.seleniumV2.HomePageTests","tests.seleniumV2.HomePageTests","openHomePageTest"
"","178","Shadow DOM","","Mon Mar 02 17:11:27 UTC 2026","broken","Mon Mar 02 17:11:28 UTC 2026","","tests.seleniumV1.Chapter4ShadowDom","tests.seleniumV1.Chapter4ShadowDom","shadowDOM"
"","180","Open Web Storage","","Mon Mar 02 17:11:21 UTC 2026","broken","Mon Mar 02 17:11:21 UTC 2026","","Chapter 4: Browser-Agnostic Features","tests.seleniumV1.Chapter4BrowserAgnosticFeaturesTests","openWebStorage"
"","6568","loadingImagesWithCustomTimeoutWaitTest()","","Mon Mar 02 17:10:57 UTC 2026","passed","Mon Mar 02 17:11:04 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","loadingImagesWithCustomTimeoutWaitTest"
"","1541","Check Navigation page","","Mon Mar 02 17:12:12 UTC 2026","broken","Mon Mar 02 17:12:14 UTC 2026","","tests.seleniumV2.NavigationTests","tests.seleniumV2.NavigationTests","openNavigationTest"
"","195","testNavigationLink()","","Mon Mar 02 17:11:16 UTC 2026","broken","Mon Mar 02 17:11:16 UTC 2026","","tests.seleniumV1.Chapter3LinksValidationTest","tests.seleniumV1.Chapter3LinksValidationTest","testNavigationLink"
"","8078","Должен успешно отправить веб-форму","","Mon Mar 02 17:11:31 UTC 2026","broken","Mon Mar 02 17:11:39 UTC 2026","","WebFormTests","tests.seleniumV1.SeleniumActionTests","shouldSubmitWebFormSuccessfully"
"","1592","Check Login form page","","Mon Mar 02 17:12:07 UTC 2026","broken","Mon Mar 02 17:12:08 UTC 2026","","tests.seleniumV2.LoginFormTests","tests.seleniumV2.LoginFormTests","openLoginFormTest"
"","1567","Check Dropdown menu page","","Mon Mar 02 17:11:56 UTC 2026","broken","Mon Mar 02 17:11:58 UTC 2026","","tests.seleniumV2.DropdownMenuTests","tests.seleniumV2.DropdownMenuTests","openDropdownMenuTest"
"","458","Try to get superhero by invalid id","","Mon Mar 02 17:10:25 UTC 2026","passed","Mon Mar 02 17:10:26 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","getSuperheroByInvalidIdTest"
"","178","Open Console logs page","","Mon Mar 02 17:11:28 UTC 2026","broken","Mon Mar 02 17:11:28 UTC 2026","","Chapter 5: Browser-Specific Manipulation","tests.seleniumV1.Chapter5BrowserSpecificManipulationTests","openConsoleLogsPage"
"","177","This is a long page","","Mon Mar 02 17:11:27 UTC 2026","broken","Mon Mar 02 17:11:27 UTC 2026","","tests.seleniumV1.Chapter4LongPage","tests.seleniumV1.Chapter4LongPage","thisIsLongPage"
"","180","Mouse over","","Mon Mar 02 17:11:18 UTC 2026","broken","Mon Mar 02 17:11:18 UTC 2026","","Chapter 3: WebDriver Fundamentals","tests.seleniumV1.Chapter3WebDriverFundamentalsTests","openMouseOverPage"
"","439","Try to add superhero with not valid date","","Mon Mar 02 17:10:28 UTC 2026","passed","Mon Mar 02 17:10:29 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","postSuperheroWithNotValidDateTest"
"","1553","Check Draw in canvas page","","Mon Mar 02 17:11:55 UTC 2026","broken","Mon Mar 02 17:11:56 UTC 2026","","tests.seleniumV2.DrawInCanvasTests","tests.seleniumV2.DrawInCanvasTests","openDrawInCanvasTest"
"","180","testDropdownMenuLink()","","Mon Mar 02 17:11:16 UTC 2026","broken","Mon Mar 02 17:11:17 UTC 2026","","tests.seleniumV1.Chapter3LinksValidationTest","tests.seleniumV1.Chapter3LinksValidationTest","testDropdownMenuLink"
"","178","Open Dialog Boxes","","Mon Mar 02 17:11:21 UTC 2026","broken","Mon Mar 02 17:11:21 UTC 2026","","Chapter 4: Browser-Agnostic Features","tests.seleniumV1.Chapter4BrowserAgnosticFeaturesTests","openDialogBoxes"
"","1564","Check Slow calculator page","","Mon Mar 02 17:12:19 UTC 2026","broken","Mon Mar 02 17:12:20 UTC 2026","","tests.seleniumV2.SlowCalculatorTests","tests.seleniumV2.SlowCalculatorTests","openSlowCalculatorTest"
"","185","FirstApartLoremIpsum","","Mon Mar 02 17:11:23 UTC 2026","broken","Mon Mar 02 17:11:24 UTC 2026","","tests.seleniumV1.Chapter4DialogBoxes","tests.seleniumV1.Chapter4DialogBoxes","alertLaunch"
"","179","Open Multilanguage page","","Mon Mar 02 17:11:29 UTC 2026","broken","Mon Mar 02 17:11:29 UTC 2026","","Chapter 5: Browser-Specific Manipulation","tests.seleniumV1.Chapter5BrowserSpecificManipulationTests","openMultilanguagePage"
"","705","Check Long page","","Mon Mar 02 17:12:08 UTC 2026","passed","Mon Mar 02 17:12:09 UTC 2026","","tests.seleniumV2.LongPageTests","tests.seleniumV2.LongPageTests","openLongPageTest"
"","8828","loadingImagesDefaultWaitTest()","","Mon Mar 02 17:10:34 UTC 2026","passed","Mon Mar 02 17:10:42 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","loadingImagesDefaultWaitTest"
"","1593","Check Cookies page","","Mon Mar 02 17:11:47 UTC 2026","broken","Mon Mar 02 17:11:49 UTC 2026","","tests.seleniumV2.CookiesTests","tests.seleniumV2.CookiesTests","openCookiesTest"
"","178","FirstApart - P","","Mon Mar 02 17:11:27 UTC 2026","broken","Mon Mar 02 17:11:27 UTC 2026","","tests.seleniumV1.Chapter4LongPage","tests.seleniumV1.Chapter4LongPage","firstApart"
"","177","TitleCookies","","Mon Mar 02 17:11:22 UTC 2026","broken","Mon Mar 02 17:11:23 UTC 2026","","tests.seleniumV1.Chapter4Cookies","tests.seleniumV1.Chapter4Cookies","titleTest"
"","177","FirstApartLoremIpsum","","Mon Mar 02 17:11:24 UTC 2026","broken","Mon Mar 02 17:11:24 UTC 2026","","tests.seleniumV1.Chapter4DialogBoxes","tests.seleniumV1.Chapter4DialogBoxes","alertPromt"
"","8094","testDragAndDropLink()","","Mon Mar 02 17:11:08 UTC 2026","broken","Mon Mar 02 17:11:16 UTC 2026","","tests.seleniumV1.Chapter3LinksValidationTest","tests.seleniumV1.Chapter3LinksValidationTest","testDragAndDropLink"
"","178","Open Geolocation page","","Mon Mar 02 17:11:29 UTC 2026","broken","Mon Mar 02 17:11:29 UTC 2026","","Chapter 5: Browser-Specific Manipulation","tests.seleniumV1.Chapter5BrowserSpecificManipulationTests","openGeolocationPage"
"","1549","Check Download Files page","","Mon Mar 02 17:11:52 UTC 2026","broken","Mon Mar 02 17:11:53 UTC 2026","","tests.seleniumV2.DownloadFilesTests","tests.seleniumV2.DownloadFilesTests","openDownloadFilesTest"
"","179","password()","","Mon Mar 02 17:11:21 UTC 2026","broken","Mon Mar 02 17:11:21 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","password"
"","180","FirstApart - P","","Mon Mar 02 17:11:26 UTC 2026","broken","Mon Mar 02 17:11:26 UTC 2026","","tests.seleniumV1.Chapter4InfiniteScroll","tests.seleniumV1.Chapter4InfiniteScroll","firstApart"
"","429","Add superhero with null phone and check status code, data","","Mon Mar 02 17:10:29 UTC 2026","passed","Mon Mar 02 17:10:29 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","postSuperheroWithDataCheckTest"
"","0","LocatorsTests","","Mon Mar 02 17:11:30 UTC 2026","broken","Mon Mar 02 17:11:30 UTC 2026","","tests.seleniumV1.LocatorsTests","tests.seleniumV1.LocatorsTests",""
"","177","displayCookies()","","Mon Mar 02 17:11:23 UTC 2026","broken","Mon Mar 02 17:11:23 UTC 2026","","tests.seleniumV1.Chapter4Cookies","tests.seleniumV1.Chapter4Cookies","displayCookies"
"","177","Open Long Page","","Mon Mar 02 17:11:22 UTC 2026","broken","Mon Mar 02 17:11:22 UTC 2026","","Chapter 4: Browser-Agnostic Features","tests.seleniumV1.Chapter4BrowserAgnosticFeaturesTests","openLongPage"
"","517","Add superhero with null phone and check status code","","Mon Mar 02 17:10:26 UTC 2026","passed","Mon Mar 02 17:10:27 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","postSuperheroTest"
"","434","Try to update superhero with invalid date","","Mon Mar 02 17:10:30 UTC 2026","passed","Mon Mar 02 17:10:30 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","putSuperheroWithInvalidDateTest"
"","181","colorPicker()","","Mon Mar 02 17:11:20 UTC 2026","broken","Mon Mar 02 17:11:21 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","colorPicker"
"","180","testWebFormLink()","","Mon Mar 02 17:11:17 UTC 2026","broken","Mon Mar 02 17:11:17 UTC 2026","","tests.seleniumV1.Chapter3LinksValidationTest","tests.seleniumV1.Chapter3LinksValidationTest","testWebFormLink"
"","180","Open Infinite Scroll","","Mon Mar 02 17:11:22 UTC 2026","broken","Mon Mar 02 17:11:22 UTC 2026","","Chapter 4: Browser-Agnostic Features","tests.seleniumV1.Chapter4BrowserAgnosticFeaturesTests","openInfiniteScroll"
"","422","Get all superheroes and check status code","","Mon Mar 02 17:10:29 UTC 2026","passed","Mon Mar 02 17:10:29 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","getAllSuperheroesTest"
"","190","TitleDialogBoxes","","Mon Mar 02 17:11:23 UTC 2026","broken","Mon Mar 02 17:11:23 UTC 2026","","tests.seleniumV1.Chapter4DialogBoxes","tests.seleniumV1.Chapter4DialogBoxes","titleTest"
"","177","Open Notifications page","","Mon Mar 02 17:11:28 UTC 2026","broken","Mon Mar 02 17:11:28 UTC 2026","","Chapter 5: Browser-Specific Manipulation","tests.seleniumV1.Chapter5BrowserSpecificManipulationTests","openNotificationsPage"
"","180","Draw in canvas","","Mon Mar 02 17:11:18 UTC 2026","broken","Mon Mar 02 17:11:18 UTC 2026","","Chapter 3: WebDriver Fundamentals","tests.seleniumV1.Chapter3WebDriverFundamentalsTests","openDrawInCanvasPage"
"","179","dataPickerHandle()","","Mon Mar 02 17:11:20 UTC 2026","broken","Mon Mar 02 17:11:20 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","dataPickerHandle"
"","683","Check Geolocation page","","Mon Mar 02 17:11:59 UTC 2026","passed","Mon Mar 02 17:12:00 UTC 2026","","tests.seleniumV2.GeolocationTests","tests.seleniumV2.GeolocationTests","openGeolocationTest"
"","1558","Check Data Types page","","Mon Mar 02 17:11:49 UTC 2026","broken","Mon Mar 02 17:11:50 UTC 2026","","tests.seleniumV2.DataTypesTests","tests.seleniumV2.DataTypesTests","openDataTypesTest"
