"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","336","Get all superheroes and check status code","","Mon Mar 02 17:10:19 UTC 2026","passed","Mon Mar 02 17:10:19 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","getAllSuperheroesTest"
"","8772","loadingImagesDefaultWaitTest()","","Mon Mar 02 17:10:23 UTC 2026","passed","Mon Mar 02 17:10:32 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","loadingImagesDefaultWaitTest"
"","1448","testDragAndDropLink()","","Mon Mar 02 17:10:57 UTC 2026","broken","Mon Mar 02 17:10:59 UTC 2026","","tests.seleniumV1.Chapter3LinksValidationTest","tests.seleniumV1.Chapter3LinksValidationTest","testDragAndDropLink"
"","1561","Check Download Files page","","Mon Mar 02 17:11:30 UTC 2026","broken","Mon Mar 02 17:11:32 UTC 2026","","tests.seleniumV2.DownloadFilesTests","tests.seleniumV2.DownloadFilesTests","openDownloadFilesTest"
"","205","readonlyInput()","","Mon Mar 02 17:11:04 UTC 2026","broken","Mon Mar 02 17:11:04 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","readonlyInput"
"","204","textArea()","","Mon Mar 02 17:11:03 UTC 2026","broken","Mon Mar 02 17:11:03 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","textArea"
"","207","Open Data Types page","","Mon Mar 02 17:11:14 UTC 2026","broken","Mon Mar 02 17:11:14 UTC 2026","","Chapter 9: Third-Party Integrations","tests.seleniumV1.Chapter9ThirdPartyIntegrationsTests","openDataTypesPage"
"","209","infiniteScroll()","","Mon Mar 02 17:11:09 UTC 2026","broken","Mon Mar 02 17:11:10 UTC 2026","","tests.seleniumV1.Chapter4InfiniteScroll","tests.seleniumV1.Chapter4InfiniteScroll","infiniteScroll"
"","1549","Check Random calculator page","","Mon Mar 02 17:11:54 UTC 2026","broken","Mon Mar 02 17:11:55 UTC 2026","","tests.seleniumV2.RandomCalculatorTests","tests.seleniumV2.RandomCalculatorTests","openRandomCalculatorTest"
"","205","displayCookies()","","Mon Mar 02 17:11:07 UTC 2026","broken","Mon Mar 02 17:11:07 UTC 2026","","tests.seleniumV1.Chapter4Cookies","tests.seleniumV1.Chapter4Cookies","displayCookies"
"","206","FirstApart - P","","Mon Mar 02 17:11:10 UTC 2026","broken","Mon Mar 02 17:11:10 UTC 2026","","tests.seleniumV1.Chapter4InfiniteScroll","tests.seleniumV1.Chapter4InfiniteScroll","searchAfterTab"
"","208","Open Slow Login page","","Mon Mar 02 17:11:14 UTC 2026","broken","Mon Mar 02 17:11:14 UTC 2026","","Chapter 7: The Page Object Model","tests.seleniumV1.Chapter7PageObjectModelTests","openSlowLoginPage"
"","543","Add superhero with null phone and check status code","","Mon Mar 02 17:10:17 UTC 2026","passed","Mon Mar 02 17:10:17 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","postSuperheroTest"
"","206","Cookies","","Mon Mar 02 17:11:07 UTC 2026","broken","Mon Mar 02 17:11:07 UTC 2026","","tests.seleniumV1.Chapter4Cookies","tests.seleniumV1.Chapter4Cookies","cookies"
"","204","Open Login Form page","","Mon Mar 02 17:11:14 UTC 2026","broken","Mon Mar 02 17:11:14 UTC 2026","","Chapter 7: The Page Object Model","tests.seleniumV1.Chapter7PageObjectModelTests","openLoginFormPage"
"","497","dropdownSelectTest()","","Mon Mar 02 17:10:57 UTC 2026","passed","Mon Mar 02 17:10:57 UTC 2026","","tests.playwrightV2.PlaywrightTestsV2","tests.playwrightV2.PlaywrightTestsV2","dropdownSelectTest"
"","215","FirstApartLoremIpsum","","Mon Mar 02 17:11:07 UTC 2026","broken","Mon Mar 02 17:11:08 UTC 2026","","tests.seleniumV1.Chapter4DialogBoxes","tests.seleniumV1.Chapter4DialogBoxes","alertLaunch"
"","653","Должен успешно загрузить файл","","Mon Mar 02 17:11:21 UTC 2026","broken","Mon Mar 02 17:11:21 UTC 2026","","WebFormTests","tests.seleniumV1.SeleniumActionTests","shouldUploadFileSuccessfully"
"","208","testDrawInCanvasLink()","","Mon Mar 02 17:11:00 UTC 2026","broken","Mon Mar 02 17:11:00 UTC 2026","","tests.seleniumV1.Chapter3LinksValidationTest","tests.seleniumV1.Chapter3LinksValidationTest","testDrawInCanvasLink"
"","0","LocatorsTests","","Mon Mar 02 17:11:15 UTC 2026","broken","Mon Mar 02 17:11:15 UTC 2026","","tests.seleniumV1.LocatorsTests","tests.seleniumV1.LocatorsTests",""
"","1559","Check Mouse over page","","Mon Mar 02 17:11:48 UTC 2026","broken","Mon Mar 02 17:11:49 UTC 2026","","tests.seleniumV2.MouseOverTests","tests.seleniumV2.MouseOverTests","openMouseOverTest"
"","205","Open Random Calculator page","","Mon Mar 02 17:11:14 UTC 2026","broken","Mon Mar 02 17:11:14 UTC 2026","","Chapter 8: Testing Framework Specifics","tests.seleniumV1.Chapter8TestingFrameworkSpecificsTests","openRandomCalculatorPage"
"","292","shouldClickButton()","","Mon Mar 02 17:10:46 UTC 2026","broken","Mon Mar 02 17:10:47 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","shouldClickButton"
"","674","Check Long page","","Mon Mar 02 17:11:47 UTC 2026","passed","Mon Mar 02 17:11:48 UTC 2026","","tests.seleniumV2.LongPageTests","tests.seleniumV2.LongPageTests","openLongPageTest"
"","206","Infinite scroll","","Mon Mar 02 17:11:10 UTC 2026","broken","Mon Mar 02 17:11:11 UTC 2026","","tests.seleniumV1.Chapter4InfiniteScroll","tests.seleniumV1.Chapter4InfiniteScroll","infititeScroll"
"","207","Navigation","","Mon Mar 02 17:11:01 UTC 2026","broken","Mon Mar 02 17:11:01 UTC 2026","","Chapter 3: WebDriver Fundamentals","tests.seleniumV1.Chapter3WebDriverFundamentalsTests","openClickNavifation"
"","348","Try to update superhero with invalid date","","Mon Mar 02 17:10:19 UTC 2026","passed","Mon Mar 02 17:10:19 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","putSuperheroWithInvalidDateTest"
"","204","displayCookies()","","Mon Mar 02 17:11:09 UTC 2026","broken","Mon Mar 02 17:11:09 UTC 2026","","tests.seleniumV1.Chapter4Frame","tests.seleniumV1.Chapter4Frame","displayCookies"
"","206","Title2DialogBoxes","","Mon Mar 02 17:11:07 UTC 2026","broken","Mon Mar 02 17:11:07 UTC 2026","","tests.seleniumV1.Chapter4DialogBoxes","tests.seleniumV1.Chapter4DialogBoxes","titleTest2"
"","644","Check Geolocation page","","Mon Mar 02 17:11:38 UTC 2026","passed","Mon Mar 02 17:11:39 UTC 2026","","tests.seleniumV2.GeolocationTests","tests.seleniumV2.GeolocationTests","openGeolocationTest"
"","209","colorPicker()","","Mon Mar 02 17:11:04 UTC 2026","broken","Mon Mar 02 17:11:04 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","colorPicker"
"","203","Open Get user media page","","Mon Mar 02 17:11:13 UTC 2026","broken","Mon Mar 02 17:11:13 UTC 2026","","Chapter 5: Browser-Specific Manipulation","tests.seleniumV1.Chapter5BrowserSpecificManipulationTests","openGetUserMediaPage"
"","208","Open A/B Testing page","","Mon Mar 02 17:11:14 UTC 2026","broken","Mon Mar 02 17:11:15 UTC 2026","","Chapter 9: Third-Party Integrations","tests.seleniumV1.Chapter9ThirdPartyIntegrationsTests","openABTestingPage"
"","209","testMouseOverLink()","","Mon Mar 02 17:10:59 UTC 2026","broken","Mon Mar 02 17:10:59 UTC 2026","","tests.seleniumV1.Chapter3LinksValidationTest","tests.seleniumV1.Chapter3LinksValidationTest","testMouseOverLink"
"","332","Add superhero with not null phone and check status code and data","","Mon Mar 02 17:10:18 UTC 2026","passed","Mon Mar 02 17:10:18 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","postSuperheroWithPhoneTest"
"","1586","Check Infinite scroll page","","Mon Mar 02 17:11:42 UTC 2026","broken","Mon Mar 02 17:11:44 UTC 2026","","tests.seleniumV2.InfiniteScrollTests","tests.seleniumV2.InfiniteScrollTests","openInfiniteScrollTest"
"","204","Open Long Page","","Mon Mar 02 17:11:05 UTC 2026","broken","Mon Mar 02 17:11:05 UTC 2026","","Chapter 4: Browser-Agnostic Features","tests.seleniumV1.Chapter4BrowserAgnosticFeaturesTests","openLongPage"
"","1551","Check Web storage page","","Mon Mar 02 17:12:00 UTC 2026","broken","Mon Mar 02 17:12:02 UTC 2026","","tests.seleniumV2.WebStorageTests","tests.seleniumV2.WebStorageTests","openWebStorageTest"
"","4694","Check screenshot attachment","","Mon Mar 02 17:10:42 UTC 2026","passed","Mon Mar 02 17:10:46 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","infiniteScrollTestWithAttach"
"","202","FirstApartLoremIpsum","","Mon Mar 02 17:11:08 UTC 2026","broken","Mon Mar 02 17:11:08 UTC 2026","","tests.seleniumV1.Chapter4DialogBoxes","tests.seleniumV1.Chapter4DialogBoxes","alertPromt"
"","1572","Check Console Logs page","","Mon Mar 02 17:11:24 UTC 2026","broken","Mon Mar 02 17:11:25 UTC 2026","","tests.seleniumV2.ConsoleLogsTests","tests.seleniumV2.ConsoleLogsTests","openConsoleLogsTest"
"","303","openSiteTest()","","Mon Mar 02 17:10:56 UTC 2026","passed","Mon Mar 02 17:10:56 UTC 2026","","tests.playwrightV2.PlaywrightTestsV2","tests.playwrightV2.PlaywrightTestsV2","openSiteTest"
"","205","Title2InfiniteScrollPage","","Mon Mar 02 17:11:10 UTC 2026","broken","Mon Mar 02 17:11:10 UTC 2026","","tests.seleniumV1.Chapter4InfiniteScroll","tests.seleniumV1.Chapter4InfiniteScroll","titleTest2"
"","557","successfulLoginTest()","","Mon Mar 02 17:10:32 UTC 2026","passed","Mon Mar 02 17:10:33 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","successfulLoginTest"
"","1552","Check IFrames page","","Mon Mar 02 17:11:41 UTC 2026","broken","Mon Mar 02 17:11:42 UTC 2026","","tests.seleniumV2.IFrameTests","tests.seleniumV2.IFrameTests","openIFramesTest"
"","204","This is a long page","","Mon Mar 02 17:11:11 UTC 2026","broken","Mon Mar 02 17:11:12 UTC 2026","","tests.seleniumV1.Chapter4LongPage","tests.seleniumV1.Chapter4LongPage","thisIsLongPage"
"","206","Mouse over","","Mon Mar 02 17:11:01 UTC 2026","broken","Mon Mar 02 17:11:01 UTC 2026","","Chapter 3: WebDriver Fundamentals","tests.seleniumV1.Chapter3WebDriverFundamentalsTests","openMouseOverPage"
"","1595","Check Dialog Boxes page","","Mon Mar 02 17:11:28 UTC 2026","broken","Mon Mar 02 17:11:30 UTC 2026","","tests.seleniumV2.DialogBoxesTests","tests.seleniumV2.DialogBoxesTests","openDialogBoxesTest"
"","206","dataPickerHandle()","","Mon Mar 02 17:11:03 UTC 2026","broken","Mon Mar 02 17:11:03 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","dataPickerHandle"
"","205","disabledInput()","","Mon Mar 02 17:11:03 UTC 2026","broken","Mon Mar 02 17:11:04 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","disabledInput"
"","215","Drag and drop","","Mon Mar 02 17:11:02 UTC 2026","broken","Mon Mar 02 17:11:02 UTC 2026","","Chapter 3: WebDriver Fundamentals","tests.seleniumV1.Chapter3WebDriverFundamentalsTests","openDragAndDropPage"
"","349","Add superhero with not null phone and check status code, data and get check","","Mon Mar 02 17:10:17 UTC 2026","passed","Mon Mar 02 17:10:17 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","postSuperheroWithPhoneWithGetCheckE2ETest"
"","204","TitleFrame","","Mon Mar 02 17:11:08 UTC 2026","broken","Mon Mar 02 17:11:09 UTC 2026","","tests.seleniumV1.Chapter4Frame","tests.seleniumV1.Chapter4Frame","titleTest"
"","621","openWebFormPageTest()","","Mon Mar 02 17:10:55 UTC 2026","passed","Mon Mar 02 17:10:56 UTC 2026","","tests.playwrightV2.PlaywrightTestsV2","tests.playwrightV2.PlaywrightTestsV2","openWebFormPageTest"
"","6665","loadingImagesWithCustomTimeoutWaitTest()","","Mon Mar 02 17:10:47 UTC 2026","passed","Mon Mar 02 17:10:53 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","loadingImagesWithCustomTimeoutWaitTest"
"","210","Open Notifications page","","Mon Mar 02 17:11:13 UTC 2026","broken","Mon Mar 02 17:11:13 UTC 2026","","Chapter 5: Browser-Specific Manipulation","tests.seleniumV1.Chapter5BrowserSpecificManipulationTests","openNotificationsPage"
"","205","testDropdownMenuLink()","","Mon Mar 02 17:10:59 UTC 2026","broken","Mon Mar 02 17:11:00 UTC 2026","","tests.seleniumV1.Chapter3LinksValidationTest","tests.seleniumV1.Chapter3LinksValidationTest","testDropdownMenuLink"
"","232","Title2Frame","","Mon Mar 02 17:11:09 UTC 2026","broken","Mon Mar 02 17:11:09 UTC 2026","","tests.seleniumV1.Chapter4Frame","tests.seleniumV1.Chapter4Frame","titleTest2"
"","483","Check HomePage page","","Mon Mar 02 17:11:40 UTC 2026","passed","Mon Mar 02 17:11:41 UTC 2026","","tests.seleniumV2.HomePageTests","tests.seleniumV2.HomePageTests","openHomePageTest"
"","207","TitleDialogBoxes","","Mon Mar 02 17:11:07 UTC 2026","broken","Mon Mar 02 17:11:07 UTC 2026","","tests.seleniumV1.Chapter4DialogBoxes","tests.seleniumV1.Chapter4DialogBoxes","titleTest"
"","805","Должен корректно обрабатывать операции со списком выбора","","Mon Mar 02 17:11:18 UTC 2026","passed","Mon Mar 02 17:11:19 UTC 2026","","WebFormTests","tests.seleniumV1.SeleniumActionTests","shouldHandleSelectOperationsCorrectly"
"","470","openForm()","","Mon Mar 02 17:10:32 UTC 2026","passed","Mon Mar 02 17:10:32 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","openForm"
"","203","FirstApartLoremIpsum","","Mon Mar 02 17:11:12 UTC 2026","broken","Mon Mar 02 17:11:12 UTC 2026","","tests.seleniumV1.Chapter4ShadowDom","tests.seleniumV1.Chapter4ShadowDom","shadowDomFinal"
"","204","Open Download Files page","","Mon Mar 02 17:11:15 UTC 2026","broken","Mon Mar 02 17:11:15 UTC 2026","","Chapter 9: Third-Party Integrations","tests.seleniumV1.Chapter9ThirdPartyIntegrationsTests","openDownloadFilesPage"
"","208","rangeInput()","","Mon Mar 02 17:11:02 UTC 2026","broken","Mon Mar 02 17:11:02 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","rangeInput"
"","1617","Check Slow login page","","Mon Mar 02 17:11:59 UTC 2026","broken","Mon Mar 02 17:12:00 UTC 2026","","tests.seleniumV2.SlowLoginTests","tests.seleniumV2.SlowLoginTests","openSlowLoginTest"
"","203","Dialog boxes","","Mon Mar 02 17:11:08 UTC 2026","broken","Mon Mar 02 17:11:08 UTC 2026","","tests.seleniumV1.Chapter4DialogBoxes","tests.seleniumV1.Chapter4DialogBoxes","dialogBoxes"
"","205","dataPickerClickOptions()","","Mon Mar 02 17:11:03 UTC 2026","broken","Mon Mar 02 17:11:03 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","dataPickerClickOptions"
"","204","FirstApartLoremIpsum","","Mon Mar 02 17:11:08 UTC 2026","broken","Mon Mar 02 17:11:08 UTC 2026","","tests.seleniumV1.Chapter4DialogBoxes","tests.seleniumV1.Chapter4DialogBoxes","alertConfirm"
"","210","textInput()","","Mon Mar 02 17:11:03 UTC 2026","broken","Mon Mar 02 17:11:03 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","textInput"
"","209","Dropdown-menu","","Mon Mar 02 17:11:01 UTC 2026","broken","Mon Mar 02 17:11:01 UTC 2026","","Chapter 3: WebDriver Fundamentals","tests.seleniumV1.Chapter3WebDriverFundamentalsTests","openClickDropDownMenu"
"","206","Open Web Storage","","Mon Mar 02 17:11:05 UTC 2026","broken","Mon Mar 02 17:11:05 UTC 2026","","Chapter 4: Browser-Agnostic Features","tests.seleniumV1.Chapter4BrowserAgnosticFeaturesTests","openWebStorage"
"","208","Web-form","","Mon Mar 02 17:11:02 UTC 2026","broken","Mon Mar 02 17:11:02 UTC 2026","","Chapter 3: WebDriver Fundamentals","tests.seleniumV1.Chapter3WebDriverFundamentalsTests","openClickWebForm"
"","208","TitleShadowDOM","","Mon Mar 02 17:11:12 UTC 2026","broken","Mon Mar 02 17:11:12 UTC 2026","","tests.seleniumV1.Chapter4ShadowDom","tests.seleniumV1.Chapter4ShadowDom","titleTest"
"","1595","Check Data Types page","","Mon Mar 02 17:11:27 UTC 2026","broken","Mon Mar 02 17:11:28 UTC 2026","","tests.seleniumV2.DataTypesTests","tests.seleniumV2.DataTypesTests","openDataTypesTest"
"","207","dropdownSelect()","","Mon Mar 02 17:11:04 UTC 2026","broken","Mon Mar 02 17:11:04 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","dropdownSelect"
"","203","FirstApart - P","","Mon Mar 02 17:11:11 UTC 2026","broken","Mon Mar 02 17:11:11 UTC 2026","","tests.seleniumV1.Chapter4LongPage","tests.seleniumV1.Chapter4LongPage","firstApart"
"","1904","Check A/B Testing page","","Mon Mar 02 17:11:22 UTC 2026","broken","Mon Mar 02 17:11:24 UTC 2026","","tests.seleniumV2.ABTestingTests","tests.seleniumV2.ABTestingTests","openABTestingTest"
"","336","Try to add superhero with not valid date","","Mon Mar 02 17:10:18 UTC 2026","passed","Mon Mar 02 17:10:18 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","postSuperheroWithNotValidDateTest"
"","1603","Check Notifications page","","Mon Mar 02 17:11:52 UTC 2026","broken","Mon Mar 02 17:11:54 UTC 2026","","tests.seleniumV2.NotificationsTests","tests.seleniumV2.NotificationsTests","openNotificationsTest"
"","205","Open Dialog Boxes","","Mon Mar 02 17:11:05 UTC 2026","broken","Mon Mar 02 17:11:05 UTC 2026","","Chapter 4: Browser-Agnostic Features","tests.seleniumV1.Chapter4BrowserAgnosticFeaturesTests","openDialogBoxes"
"","210","testSlowCalculatorLink()","","Mon Mar 02 17:11:00 UTC 2026","broken","Mon Mar 02 17:11:00 UTC 2026","","tests.seleniumV1.Chapter3LinksValidationTest","tests.seleniumV1.Chapter3LinksValidationTest","testSlowCalculatorLink"
"","1541","Check Navigation page","","Mon Mar 02 17:11:51 UTC 2026","broken","Mon Mar 02 17:11:52 UTC 2026","","tests.seleniumV2.NavigationTests","tests.seleniumV2.NavigationTests","openNavigationTest"
"","204","password()","","Mon Mar 02 17:11:04 UTC 2026","broken","Mon Mar 02 17:11:04 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","password"
"","762","pageObjectTest()","","Mon Mar 02 17:10:22 UTC 2026","passed","Mon Mar 02 17:10:23 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","pageObjectTest"
"","205","Open Cookies","","Mon Mar 02 17:11:06 UTC 2026","broken","Mon Mar 02 17:11:06 UTC 2026","","Chapter 4: Browser-Agnostic Features","tests.seleniumV1.Chapter4BrowserAgnosticFeaturesTests","openCookies"
"","210","Loading images","","Mon Mar 02 17:11:00 UTC 2026","broken","Mon Mar 02 17:11:01 UTC 2026","","Chapter 3: WebDriver Fundamentals","tests.seleniumV1.Chapter3WebDriverFundamentalsTests","openLoadingImagesPage"
"","966","checkboxTest()","","Mon Mar 02 17:10:54 UTC 2026","passed","Mon Mar 02 17:10:55 UTC 2026","","tests.playwrightV2.PlaywrightTestsV2","tests.playwrightV2.PlaywrightTestsV2","checkboxTest"
"","1557","Check Drag and Drop page","","Mon Mar 02 17:11:32 UTC 2026","broken","Mon Mar 02 17:11:33 UTC 2026","","tests.seleniumV2.DragAndDropTests","tests.seleniumV2.DragAndDropTests","openDragAndDropTest"
"","8770","loadingImagesWithExplicitTimeoutWaitTest()","","Mon Mar 02 17:10:33 UTC 2026","passed","Mon Mar 02 17:10:42 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","loadingImagesWithExplicitTimeoutWaitTest"
"","654","Должен корректно проверять состояния элементов","","Mon Mar 02 17:11:19 UTC 2026","passed","Mon Mar 02 17:11:20 UTC 2026","","WebFormTests","tests.seleniumV1.SeleniumActionTests","shouldValidateElementStatesCorrectly"
"","205","FirstApartLoremIpsum","","Mon Mar 02 17:11:08 UTC 2026","broken","Mon Mar 02 17:11:08 UTC 2026","","tests.seleniumV1.Chapter4DialogBoxes","tests.seleniumV1.Chapter4DialogBoxes","alertModal"
"","204","FirstApartLoremIpsum","","Mon Mar 02 17:11:10 UTC 2026","broken","Mon Mar 02 17:11:10 UTC 2026","","tests.seleniumV1.Chapter4InfiniteScroll","tests.seleniumV1.Chapter4InfiniteScroll","firstApartLoremIpsum"
"","209","testWebFormLink()","","Mon Mar 02 17:11:00 UTC 2026","broken","Mon Mar 02 17:11:00 UTC 2026","","tests.seleniumV1.Chapter3LinksValidationTest","tests.seleniumV1.Chapter3LinksValidationTest","testWebFormLink"
"","1549","Check Frames page","","Mon Mar 02 17:11:36 UTC 2026","broken","Mon Mar 02 17:11:38 UTC 2026","","tests.seleniumV2.FramesTests","tests.seleniumV2.FramesTests","openFramesTest"
"","1555","Check Get user media page","","Mon Mar 02 17:11:39 UTC 2026","broken","Mon Mar 02 17:11:40 UTC 2026","","tests.seleniumV2.GetUserMediaTests","tests.seleniumV2.GetUserMediaTests","openGetUserMediaTest"
"","1547","Check Multilanguage page","","Mon Mar 02 17:11:49 UTC 2026","broken","Mon Mar 02 17:11:51 UTC 2026","","tests.seleniumV2.MultilanguageTests","tests.seleniumV2.MultilanguageTests","openMultilanguageTest"
"","1597","Check Login form page","","Mon Mar 02 17:11:45 UTC 2026","broken","Mon Mar 02 17:11:47 UTC 2026","","tests.seleniumV2.LoginFormTests","tests.seleniumV2.LoginFormTests","openLoginFormTest"
"","208","Title2Cookies","","Mon Mar 02 17:11:06 UTC 2026","broken","Mon Mar 02 17:11:07 UTC 2026","","tests.seleniumV1.Chapter4Cookies","tests.seleniumV1.Chapter4Cookies","titleTest2"
"","219","fileInput()","","Mon Mar 02 17:11:02 UTC 2026","broken","Mon Mar 02 17:11:03 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","fileInput"
"","212","testLoadingImagesLink()","","Mon Mar 02 17:10:59 UTC 2026","broken","Mon Mar 02 17:10:59 UTC 2026","","tests.seleniumV1.Chapter3LinksValidationTest","tests.seleniumV1.Chapter3LinksValidationTest","testLoadingImagesLink"
"","413","Try to delete superhero with invalid path","","Mon Mar 02 17:10:16 UTC 2026","passed","Mon Mar 02 17:10:17 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","deleteSuperheroWithInvalidPathTest"
"","204","Open Frames","","Mon Mar 02 17:11:05 UTC 2026","broken","Mon Mar 02 17:11:05 UTC 2026","","Chapter 4: Browser-Agnostic Features","tests.seleniumV1.Chapter4BrowserAgnosticFeaturesTests","openFrames"
"","3136","Try to get all superheroes with invalid path","","Mon Mar 02 17:10:13 UTC 2026","passed","Mon Mar 02 17:10:16 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","getAllSuperheroesTestWithInvalidPath"
"","205","TitleInfiniteScrollPage","","Mon Mar 02 17:11:09 UTC 2026","broken","Mon Mar 02 17:11:09 UTC 2026","","tests.seleniumV1.Chapter4InfiniteScroll","tests.seleniumV1.Chapter4InfiniteScroll","titleTest"
"","206","FirstApartLoremIpsum","","Mon Mar 02 17:11:12 UTC 2026","broken","Mon Mar 02 17:11:12 UTC 2026","","tests.seleniumV1.Chapter4LongPage","tests.seleniumV1.Chapter4LongPage","firstApartLoremIpsum"
"","235","Open Shadow DOM","","Mon Mar 02 17:11:04 UTC 2026","broken","Mon Mar 02 17:11:05 UTC 2026","","Chapter 4: Browser-Agnostic Features","tests.seleniumV1.Chapter4BrowserAgnosticFeaturesTests","openShadowDom"
"","205","TitleCookies","","Mon Mar 02 17:11:06 UTC 2026","broken","Mon Mar 02 17:11:06 UTC 2026","","tests.seleniumV1.Chapter4Cookies","tests.seleniumV1.Chapter4Cookies","titleTest"
